,O2Conc
1208,352.4509908023214
1209,203.10091445917297
1210,75.30240380475645
1211,495.00321465205343
1212,288.77627843768505
1213,366.4981039454228
1214,738.0569460145034
1215,544.7155084997931
1216,484.2138607580674
1217,180.38091138235816
1218,121.79900087197979
1219,113.9679991431489
1220,785.8847106136826
1221,347.3639986760327
1222,488.2200359971928
1223,275.33162743855263
1224,434.29886734425406
1225,373.99922513843575
1226,406.1453670886523
1227,696.5022971719316
1228,178.99113139664726
1229,337.97310456994126
1230,354.3581639298233
1231,185.3635956275323
1232,322.2457061445667
1233,512.6015832753643
1234,426.0586571869673
1235,628.1219708719018
1236,378.2100163825389
1237,561.5117463999139
1238,389.8008982343656
1239,637.8428220147373
1240,484.9938594876188
1241,543.6322632074621
1242,391.09940894257556
1243,200.34992620537346
1244,426.5792501594637
1245,271.05414008564077
1246,156.95986438573033
1247,521.7967160001648
1248,618.9030722091012
1249,499.8938211073746
1250,258.78669589774256
1251,255.1337201158026
1252,458.87700812560126
1253,634.2977158849882
1254,233.65713191445113
1255,163.87540646885768
1256,271.05414008564077
1257,454.56002950467564
1258,734.7630061114639
1259,388.27929110742696
1260,38.23157786895611
1261,279.2807230521319
1262,287.06986101831455
1263,406.1453670886523
1264,175.10034555720014
1265,133.5500906253139
1266,599.4519672844723
1267,185.3635956275323
1268,428.32401845301274
1269,229.7139573131713
1270,454.68792936968106
1271,181.68012847335888
1272,201.09523809129476
1273,188.0251232364727
1274,171.45220090734637
1275,141.75942486724924
1276,118.13994976043607
1277,258.1523356705122
1278,217.6468595183642
1279,324.57507132061517
1280,253.44861857987922
1281,288.77627843768505
1282,483.4791013792974
1283,386.471689181948
1284,618.4470159013506
1285,257.9260472984595
1286,271.05414008564077
1287,166.28009012470523
1288,241.80034483210395
1289,247.30356152891014
1290,229.08172739591257
1291,587.5271685180273
1292,309.14210918458184
1293,201.99450252532282
1294,275.25952892789866
1295,397.8079838443973
1296,330.6642027214642
1297,204.9947931125585
1298,337.4641882661731
1299,301.5346711697532
1300,382.18752082600486
1301,83.28728942549002
1302,386.471689181948
1303,596.8245853866542
1304,346.0153472972782
1305,317.8787272475399
1306,325.7790973560426
1307,443.1715462396392
1308,184.16997886920288
1309,271.05414008564077
1310,340.7782464294175
1311,146.61331722400828
1312,226.27388263281125
1313,240.2525628407467
1314,241.3019955302598
1315,258.78669589774256
1316,660.9883284688482
1317,398.47932314635557
1318,175.0026204860518
1319,404.89918244893914
1320,380.2490383538686
1321,331.94310741935817
1322,488.2200359971928
1323,111.8801450211705
1324,644.9157010002193
1325,266.7279420364605
1326,374.18343253996073
1327,432.32046091832285
1328,178.99113139664726
1329,259.36159867767907
1330,503.80366021781015
1331,304.4487571621597
1332,391.73052746025036
1333,309.14210918458184
1334,110.73276203560063
1335,303.44240299224487
1336,361.79994927113034
1337,547.4026649135693
1338,200.9803344001691
1339,604.442418566639
1340,222.02023814898868
1341,321.85091984621255
1342,50.875402887619046
1343,60.66855721429941
1344,237.99315956731218
1345,200.04733589227294
1346,177.66576474972015
1347,49.50819502914856
1348,249.67761006366948
1349,208.43091134261385
1350,158.66795718302254
1351,258.1523356705122
1352,148.93366694353477
1353,372.2815276822488
1354,262.91962275855326
1355,354.3581639298233
1356,386.471689181948
1357,244.06102243017733
1358,319.532952480158
1359,254.875634178154
1360,378.2100163825389
1361,711.5002931546879
1362,293.4742074907161
1363,431.58826246815545
1364,227.70042839303866
1365,546.3933092648266
